,error,knn__n_neighbors,lfda__k,lfda__metric,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
10,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,6,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.04319140911102295,0.6496838092803955,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
11,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,6,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.04711790084838867,0.6639058351516723,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
12,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,7,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0510443925857544,0.6864556789398193,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
13,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,7,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05497088432312012,0.7040159463882446,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
14,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,8,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05889737606048584,0.7229952335357666,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
15,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,8,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.06282386779785157,0.7972944021224976,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
16,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,9,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.06675035953521728,0.8985546350479126,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
17,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,9,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07067685127258301,0.9261488676071167,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
18,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,10,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07460334300994872,0.9456214904785156,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
19,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,10,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07852983474731445,0.9664530992507935,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
20,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,11,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.08245632648468018,0.9861334323883056,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
21,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,11,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0863828182220459,1.0147858619689942,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
22,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,12,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.09030930995941162,1.045330023765564,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
23,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,12,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.09423580169677734,1.084369134902954,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
24,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,13,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.09816229343414307,1.1564525365829468,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
25,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,13,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1020887851715088,1.2124840497970581,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
26,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,14,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.10601527690887451,1.2332679510116578,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
27,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,14,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.10994176864624024,1.258139681816101,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
28,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,15,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.11386826038360595,1.2906389236450195,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
29,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,15,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.11779475212097168,1.3194587707519532,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
30,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,16,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.12172124385833741,1.3481123208999635,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
31,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,16,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.12564773559570314,1.4043280601501464,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
32,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,17,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.12957422733306884,1.4766887426376343,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
33,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,17,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.13350071907043456,1.5043001174926758,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
34,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,18,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1374272108078003,1.5223254680633544,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
35,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,18,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.14135370254516602,1.5409468173980714,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
36,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,19,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.14528019428253175,1.5667349100112915,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
37,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,19,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.14920668601989745,1.5906523704528808,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
38,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,20,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15313317775726318,1.6155114889144897,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
39,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,20,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1570596694946289,1.6344432353973388,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
40,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,21,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.16098616123199463,1.7646774053573608,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
41,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,21,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.16491265296936036,1.8251154184341432,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
42,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,22,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.16883914470672606,1.844574546813965,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
43,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,22,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1727656364440918,1.868234348297119,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
44,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,23,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.17669212818145752,1.8850477933883667,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
45,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,23,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.18061861991882325,1.907215690612793,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
46,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,24,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.18454511165618898,1.9266557216644287,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
47,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,24,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.18847160339355468,1.94334819316864,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
48,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,25,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1923980951309204,1.9668469190597535,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
49,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,25,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.19632458686828613,2.045015335083008,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
50,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,26,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20025107860565186,2.0870252370834352,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
51,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,26,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2041775703430176,2.1056095600128173,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
52,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,27,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2081040620803833,2.121545338630676,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
53,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,27,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21203055381774902,2.140690779685974,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
54,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,28,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21595704555511475,2.1659927129745484,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
55,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,28,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.21988353729248047,2.1831811904907226,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
56,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,29,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2238100290298462,2.2098186731338503,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
57,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,29,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2277365207672119,2.2699911117553713,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
58,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,30,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.23166301250457763,2.312600564956665,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
59,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,30,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.23558950424194336,2.3258179664611816,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
60,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,31,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2395159959793091,2.33948016166687,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
61,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,31,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.24344248771667482,2.3513973236083983,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
62,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,32,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.24736897945404052,2.3765385389328,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
63,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,32,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25129547119140627,2.4001883983612062,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
64,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,33,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.255221962928772,2.428788495063782,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
65,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,1,33,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2591484546661377,2.4675368070602417,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
66,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,1,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.26307494640350343,2.756167411804199,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
67,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,1,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.26700143814086913,2.806082510948181,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
68,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,2,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2709279298782349,2.82860004901886,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
69,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,2,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2748544216156006,2.8460684061050414,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
70,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,3,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2787809133529663,2.8624168157577516,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
71,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,3,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.28270740509033204,2.882888174057007,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
72,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,4,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.28663389682769774,2.9430964469909666,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
73,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,4,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2905603885650635,3.041463565826416,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
74,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,5,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2944868803024292,3.078707551956177,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
75,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,5,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2984133720397949,3.100734090805054,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
76,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,6,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.30233986377716066,3.1172206163406373,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
77,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,6,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.30626635551452636,3.131442642211914,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
78,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,7,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3101928472518921,3.153992486000061,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
79,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,7,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3141193389892578,3.1715527534484864,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
80,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,8,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3180458307266235,3.1905320405960085,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
81,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,8,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.32197232246398927,3.264831209182739,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
82,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,9,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.32589881420135497,3.3660914421081545,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
83,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,9,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3298253059387207,3.3936856746673585,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
84,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,10,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3337517976760864,3.4131582975387573,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LFDA+kNN,ionosphere
